time,sensor_id,port,x,y,z,temperature
2020-10-13 12:12:09.624781,105.0,1.0,8394.0,3233.0,-13060,0.0
2020-10-13 12:12:09.640634,105.0,1.0,8396.0,3268.0,-13007,0.0
2020-10-13 12:12:09.734466,105.0,1.0,8263.0,3441.0,-12627,0.0
2020-10-13 12:12:09.828185,105.0,1.0,8429.0,3458.0,-13352,0.0
2020-10-13 12:12:09.984013,105.0,1.0,8210.0,3463.0,-12983,0.0
2020-10-13 12:12:10.015296,105.0,1.0,8467.0,3438.0,-13138,0.0
2020-10-13 12:12:10.062410,105.0,1.0,8516.0,3470.0,-13402,0.0
2020-10-13 12:12:10.124610,105.0,1.0,8339.0,3288.0,-13356,0.0
2020-10-13 12:12:10.140363,105.0,1.0,8492.0,3112.0,-13223,0.0
2020-10-13 12:12:10.234218,105.0,1.0,8313.0,3390.0,-13105,0.0
2020-10-13 12:12:10.345279,105.0,1.0,8166.0,3583.0,-12770,0.0
2020-10-13 12:12:10.470503,105.0,1.0,8538.0,3293.0,-12868,0.0
2020-10-13 12:12:10.533036,105.0,1.0,8571.0,3018.0,-13863,0.0
2020-10-13 12:12:10.720453,105.0,1.0,8501.0,3279.0,-13369,0.0
2020-10-13 12:12:10.736044,105.0,1.0,8397.0,3262.0,-13212,0.0
2020-10-13 12:12:10.845194,105.0,1.0,8256.0,3702.0,-12772,0.0
2020-10-13 12:12:11.017368,105.0,1.0,8376.0,3209.0,-12913,0.0
2020-10-13 12:12:11.048546,105.0,1.0,8121.0,3292.0,-12955,0.0
2020-10-13 12:12:11.157901,105.0,1.0,8310.0,3245.0,-13247,0.0
2020-10-13 12:12:11.220431,105.0,1.0,8356.0,3391.0,-13352,0.0
2020-10-13 12:12:11.266937,105.0,1.0,8346.0,3388.0,-13371,0.0
2020-10-13 12:12:11.392370,105.0,1.0,8236.0,3480.0,-13348,0.0
2020-10-13 12:12:11.486403,105.0,1.0,8306.0,3214.0,-13428,0.0
2020-10-13 12:12:11.736907,105.0,1.0,8426.0,3570.0,-12681,0.0
2020-10-13 12:12:11.784091,105.0,1.0,8317.0,3509.0,-13000,0.0
2020-10-13 12:12:11.877883,105.0,1.0,8407.0,3054.0,-13207,0.0
2020-10-13 12:12:11.971537,105.0,1.0,8223.0,3448.0,-13319,0.0
2020-10-13 12:12:12.085175,105.0,1.0,8453.0,3513.0,-13157,0.0
2020-10-13 12:12:12.178904,105.0,1.0,8054.0,3297.0,-13123,0.0
2020-10-13 12:12:12.279190,105.0,1.0,8480.0,3520.0,-13396,0.0
2020-10-13 12:12:12.357674,105.0,1.0,8572.0,3293.0,-13397,0.0
2020-10-13 12:12:12.388852,105.0,1.0,8183.0,3272.0,-13570,0.0
2020-10-13 12:12:12.498275,105.0,1.0,8127.0,3231.0,-13468,0.0
2020-10-13 12:12:12.607530,105.0,1.0,8192.0,3202.0,-13244,0.0
2020-10-13 12:12:12.638805,105.0,1.0,8276.0,3395.0,-13198,0.0
2020-10-13 12:12:12.794739,105.0,1.0,8263.0,3228.0,-13264,0.0
2020-10-13 12:12:12.872844,105.0,1.0,8402.0,3023.0,-13230,0.0
2020-10-13 12:12:12.935579,105.0,1.0,8216.0,3614.0,-12813,0.0
2020-10-13 12:12:12.997816,105.0,1.0,8159.0,3264.0,-13077,0.0
2020-10-13 12:12:13.123065,105.0,1.0,8175.0,3456.0,-13142,0.0
2020-10-13 12:12:13.200857,105.0,1.0,8219.0,3261.0,-13047,0.0
2020-10-13 12:12:13.294622,105.0,1.0,8226.0,3278.0,-13306,0.0
2020-10-13 12:12:13.482463,105.0,1.0,8034.0,3398.0,-13360,0.0
2020-10-13 12:12:13.528944,105.0,1.0,8059.0,3326.0,-12915,0.0
2020-10-13 12:12:13.576075,105.0,1.0,8049.0,3633.0,-13396,0.0
2020-10-13 12:12:13.622890,105.0,1.0,8220.0,3334.0,-13482,0.0
2020-10-13 12:12:13.732295,105.0,1.0,8300.0,3375.0,-13338,0.0
2020-10-13 12:12:13.856990,105.0,1.0,8043.0,3168.0,-13450,0.0
2020-10-13 12:12:13.872871,105.0,1.0,8159.0,3433.0,-12983,0.0
2020-10-13 12:12:13.950991,105.0,1.0,8376.0,3529.0,-12949,0.0
2020-10-13 12:12:14.107254,105.0,1.0,8239.0,3319.0,-13727,0.0
2020-10-13 12:12:14.200936,105.0,1.0,8239.0,3397.0,-13415,0.0
2020-10-13 12:12:14.263443,105.0,1.0,8227.0,3271.0,-12957,0.0
2020-10-13 12:12:14.325599,105.0,1.0,8280.0,3318.0,-13206,0.0
2020-10-13 12:12:14.434987,105.0,1.0,8410.0,3444.0,-13356,0.0
2020-10-13 12:12:14.591537,105.0,1.0,8289.0,3218.0,-13238,0.0
2020-10-13 12:12:14.685185,105.0,1.0,8064.0,3274.0,-13103,0.0
2020-10-13 12:12:14.747804,105.0,1.0,8228.0,3367.0,-13395,0.0
2020-10-13 12:12:14.825478,105.0,1.0,8392.0,3319.0,-13433,0.0
2020-10-13 12:12:14.935169,105.0,1.0,8443.0,3416.0,-13120,0.0
2020-10-13 12:12:14.981722,105.0,1.0,8222.0,3371.0,-13730,0.0
2020-10-13 12:12:15.060094,105.0,1.0,8068.0,3241.0,-13554,0.0
2020-10-13 12:12:15.367477,105.0,1.0,8140.0,3400.0,-13296,0.0
2020-10-13 12:12:15.445571,105.0,1.0,7994.0,3276.0,-12857,0.0
2020-10-13 12:12:15.601775,105.0,1.0,8227.0,3618.0,-13227,0.0
2020-10-13 12:12:15.742377,105.0,1.0,8351.0,3339.0,-13430,0.0
2020-10-13 12:12:15.867351,105.0,1.0,8160.0,3570.0,-13267,0.0
2020-10-13 12:12:15.929833,105.0,1.0,8357.0,3230.0,-13745,0.0
2020-10-13 12:12:15.976791,105.0,1.0,8298.0,3306.0,-13649,0.0
2020-10-13 12:12:16.101690,105.0,1.0,8027.0,3308.0,-13038,0.0
2020-10-13 12:12:16.242218,105.0,1.0,8097.0,3296.0,-13439,0.0
2020-10-13 12:12:16.257594,105.0,1.0,8295.0,3358.0,-13328,0.0
2020-10-13 12:12:16.273251,105.0,1.0,8110.0,3190.0,-13090,0.0
2020-10-13 12:12:16.366944,105.0,1.0,8075.0,3461.0,-13334,0.0
2020-10-13 12:12:16.460997,105.0,1.0,8146.0,3242.0,-13156,0.0
2020-10-13 12:12:16.570314,105.0,1.0,7920.0,3546.0,-12825,0.0
2020-10-13 12:12:16.663785,105.0,1.0,8326.0,3407.0,-13671,0.0
2020-10-13 12:12:16.773095,105.0,1.0,8306.0,3391.0,-12819,0.0
2020-10-13 12:12:16.898107,105.0,1.0,8239.0,3337.0,-13445,0.0
2020-10-13 12:12:16.945350,105.0,1.0,8169.0,3376.0,-13394,0.0
2020-10-13 12:12:16.960945,105.0,1.0,8187.0,3302.0,-13311,0.0
2020-10-13 12:12:17.148383,105.0,1.0,8080.0,3355.0,-13188,0.0
2020-10-13 12:12:17.194923,105.0,1.0,8053.0,3367.0,-12996,0.0
2020-10-13 12:12:17.288645,105.0,1.0,8069.0,3434.0,-12964,0.0
2020-10-13 12:12:17.351142,105.0,1.0,7997.0,3364.0,-13182,0.0
2020-10-13 12:12:17.507336,105.0,1.0,8106.0,3215.0,-13225,0.0
2020-10-13 12:12:17.695123,105.0,1.0,8160.0,3310.0,-13293,0.0
