,time,sensor_id,x,y,z
8003,178.96131,30.0,-1232.0,578.0,4016.0
8004,178.97685700000002,29.0,304.0,-272.0,3920.0
8005,179.03907900000002,30.0,-1312.0,706.0,3936.0
8006,179.08594300000001,105.0,8050.0,3719.0,-13021.0
8007,179.101731,29.0,400.0,-272.0,3952.0
8008,179.101731,29.0,368.0,-3904.0,-1072.0
8009,179.11714800000001,30.0,-1376.0,722.0,3856.0
8010,179.133061,105.0,8069.0,3685.0,-13295.0
8011,179.14871200000002,29.0,496.0,-3904.0,-1104.0
8012,179.14871200000002,29.0,432.0,-384.0,3952.0
8013,179.164047,30.0,-1200.0,690.0,3856.0
8014,179.19548400000002,105.0,7979.0,3440.0,-12994.0
8015,179.19548400000002,29.0,416.0,-3808.0,-1056.0
8016,179.21087300000002,29.0,464.0,-320.0,4064.0
8017,179.226786,30.0,-1216.0,562.0,3888.0
8018,179.242444,105.0,8273.0,3504.0,-13475.0
8019,179.257774,29.0,336.0,-320.0,3872.0
8020,179.27367700000002,30.0,-1184.0,802.0,3888.0
8021,179.36752800000002,105.0,8233.0,3572.0,-13357.0
8022,179.36752800000002,29.0,288.0,-3968.0,-944.0
8023,179.38308400000003,29.0,256.0,-272.0,3936.0
8024,179.46123300000002,29.0,416.0,-3888.0,-976.0
8025,179.46123300000002,105.0,8148.0,3633.0,-13292.0
8026,179.46123300000002,29.0,432.0,-288.0,3984.0
8027,179.492614,30.0,-1216.0,786.0,3920.0
8028,179.52399,29.0,304.0,-3888.0,-832.0
8029,179.52399,29.0,432.0,-320.0,4144.0
8030,179.53934900000002,30.0,-1280.0,674.0,3856.0
8031,179.57055100000002,29.0,368.0,-4000.0,-944.0
8032,179.57055100000002,105.0,8166.0,3497.0,-13111.0
8033,179.58648000000002,29.0,416.0,-192.0,3984.0
8034,179.60214200000001,30.0,-1264.0,754.0,3968.0
8035,179.633353,105.0,8349.0,3607.0,-13296.0
8036,179.633353,29.0,288.0,-3824.0,-992.0
8037,179.66463800000002,29.0,352.0,-304.0,3968.0
8038,179.727134,30.0,-1360.0,706.0,3984.0
8039,179.83639200000002,105.0,8106.0,3389.0,-13267.0
8040,179.85203900000002,29.0,416.0,-3936.0,-928.0
8041,179.85203900000002,29.0,288.0,-256.0,4048.0
8042,179.86735000000002,105.0,8254.0,3604.0,-13092.0
8043,179.88339100000002,29.0,384.0,-240.0,3904.0
8044,179.88339100000002,29.0,384.0,-3872.0,-1024.0
8045,179.899019,30.0,-1136.0,642.0,3968.0
8046,179.91457400000002,105.0,8101.0,3547.0,-13447.0
8047,179.929891,105.0,7940.0,3370.0,-13166.0
8048,179.945773,29.0,368.0,-3888.0,-1056.0
8049,179.945773,29.0,384.0,-256.0,3840.0
8050,179.961129,30.0,-1264.0,786.0,3840.0
8051,179.977022,105.0,8317.0,3669.0,-13718.0
8052,179.992364,29.0,432.0,-3904.0,-976.0
8053,180.00798300000002,29.0,320.0,-320.0,3984.0
8054,180.02385600000002,30.0,-1296.0,706.0,3936.0
8055,180.11756100000002,105.0,8073.0,3557.0,-13191.0
8056,180.13321100000002,29.0,336.0,-3856.0,-1008.0
8057,180.13321100000002,29.0,336.0,-240.0,3984.0
8058,180.164453,29.0,320.0,-336.0,4128.0
8059,180.164453,29.0,400.0,-3872.0,-944.0
8060,180.164453,105.0,8102.0,3691.0,-13212.0
8061,180.22700500000002,30.0,-1296.0,642.0,4064.0
8062,180.25792900000002,105.0,7955.0,3449.0,-12970.0
8063,180.25792900000002,29.0,368.0,-3840.0,-960.0
8064,180.27380300000002,29.0,384.0,-336.0,3952.0
8065,180.28916600000002,30.0,-1264.0,754.0,3952.0
8066,180.41414,105.0,8067.0,3675.0,-12813.0
8067,180.41414,29.0,304.0,-3936.0,-1104.0
8068,180.430026,29.0,384.0,-336.0,3936.0
8069,180.445381,30.0,-1168.0,690.0,3888.0
8070,180.461271,105.0,8174.0,3603.0,-13418.0
8071,180.47663300000002,29.0,400.0,-336.0,4016.0
8072,180.47663300000002,29.0,368.0,-3904.0,-1008.0
8073,180.539114,30.0,-1360.0,642.0,3856.0
8074,180.586253,29.0,400.0,-3840.0,-1040.0
8075,180.586253,105.0,8078.0,3603.0,-13215.0
8076,180.633135,29.0,432.0,-272.0,3872.0
8077,180.664081,30.0,-1216.0,610.0,4000.0
8078,180.679964,105.0,8037.0,3307.0,-13165.0
8079,180.695672,29.0,384.0,-352.0,4032.0
8080,180.695672,29.0,272.0,-3840.0,-1008.0
8081,180.72689200000002,30.0,-1264.0,674.0,4016.0
8082,180.758148,30.0,-1360.0,818.0,3904.0
8083,180.820735,105.0,8172.0,3627.0,-13242.0
8084,180.820735,29.0,320.0,-3920.0,-976.0
8085,180.91439,105.0,8207.0,3463.0,-13507.0
8086,180.91439,29.0,272.0,-3872.0,-960.0
8087,180.929637,29.0,352.0,-208.0,4096.0
8088,180.96128900000002,30.0,-1488.0,706.0,4000.0
8089,180.992087,29.0,400.0,-3904.0,-896.0
8090,180.992087,105.0,8030.0,3552.0,-13345.0
8091,181.008005,29.0,352.0,-288.0,3952.0
8092,181.023331,30.0,-1248.0,754.0,4064.0
8093,181.07056,105.0,8255.0,3565.0,-13018.0
8094,181.086095,29.0,336.0,-3920.0,-992.0
8095,181.11739500000002,30.0,-1168.0,738.0,3936.0
8096,181.19517100000002,30.0,-1312.0,754.0,3872.0
8097,181.21109700000002,105.0,8136.0,3628.0,-13238.0
8098,181.226448,29.0,352.0,-3872.0,-928.0
8099,181.226448,29.0,432.0,-368.0,3936.0
8100,181.273311,30.0,-1312.0,754.0,3872.0
8101,181.351412,105.0,8221.0,3398.0,-13308.0
8102,181.351412,29.0,384.0,-3920.0,-1008.0
8103,181.367378,29.0,320.0,-352.0,3984.0
8104,181.38266800000002,30.0,-1216.0,786.0,3712.0
8105,181.41414600000002,105.0,8080.0,3528.0,-13367.0
8106,181.41414600000002,29.0,336.0,-3920.0,-1024.0
8107,181.41414600000002,29.0,400.0,-352.0,4016.0
8108,181.44539,30.0,-1232.0,834.0,3808.0
8109,181.461071,105.0,8107.0,3307.0,-13187.0
8110,181.461071,29.0,272.0,-3920.0,-1024.0
8111,181.476652,29.0,400.0,-272.0,4112.0
8112,181.507959,105.0,8271.0,3926.0,-12851.0
8113,181.523528,29.0,368.0,-352.0,4048.0
8114,181.523528,29.0,336.0,-3824.0,-960.0
8115,181.570442,30.0,-1216.0,690.0,3824.0
8116,181.67970000000003,105.0,8022.0,3548.0,-12763.0
8117,181.69509000000002,29.0,320.0,-3824.0,-1136.0
8118,181.69509000000002,105.0,8267.0,3473.0,-12820.0
8119,181.711061,29.0,336.0,-3968.0,-1024.0
8120,181.711061,29.0,352.0,-368.0,3968.0
8121,181.72639,30.0,-1168.0,754.0,3968.0
8122,181.757948,105.0,8189.0,3587.0,-13658.0
8123,181.773197,29.0,352.0,-3952.0,-928.0
8124,181.78908700000002,105.0,8329.0,3336.0,-13337.0
8125,181.804751,29.0,352.0,-3888.0,-992.0
8126,181.820352,29.0,368.0,-256.0,3984.0
8127,181.820352,30.0,-1296.0,658.0,3824.0
8128,181.851573,105.0,8143.0,3538.0,-13450.0
8129,181.851573,29.0,384.0,-3920.0,-1104.0
8130,181.866883,29.0,352.0,-224.0,3856.0
8131,181.96252700000002,30.0,-1264.0,706.0,3968.0
8132,181.97809600000002,30.0,-1200.0,706.0,3888.0
8133,181.993444,29.0,416.0,-3760.0,-928.0
8134,182.00934,30.0,-1264.0,674.0,3904.0
8135,182.07188000000002,30.0,-1168.0,626.0,4016.0
8136,182.087174,105.0,8147.0,3610.0,-13118.0
8137,182.10306200000002,30.0,-1296.0,706.0,3840.0
8138,182.134305,105.0,8190.0,3385.0,-13096.0
8139,182.134305,29.0,320.0,-3968.0,-1040.0
8140,182.24363400000001,29.0,368.0,-256.0,4016.0
8141,182.259001,30.0,-1168.0,738.0,3936.0
8142,182.274979,29.0,368.0,-3888.0,-1040.0
8143,182.274979,105.0,8252.0,3500.0,-13227.0
8144,182.290477,29.0,288.0,-336.0,3808.0
8145,182.30617700000002,30.0,-1280.0,642.0,3872.0
8146,182.337104,105.0,8252.0,3351.0,-13192.0
8147,182.35314300000002,29.0,416.0,-3888.0,-992.0
8148,182.35314300000002,29.0,336.0,-416.0,4016.0
8149,182.368674,29.0,448.0,-352.0,4128.0
8150,182.399924,30.0,-1296.0,690.0,3904.0
8151,182.478024,105.0,8169.0,3525.0,-13152.0
8152,182.49328300000002,29.0,368.0,-3920.0,-992.0
8153,182.49328300000002,29.0,336.0,-352.0,3872.0
8154,182.50916600000002,30.0,-1296.0,706.0,3856.0
8155,182.524931,29.0,368.0,-3904.0,-976.0
8156,182.524931,105.0,8224.0,3379.0,-13298.0
8157,182.540578,29.0,304.0,-272.0,4112.0
8158,182.555801,105.0,8141.0,3609.0,-13599.0
8159,182.555801,29.0,368.0,-3888.0,-912.0
8160,182.57174,29.0,352.0,-384.0,3952.0
8161,182.58700900000002,30.0,-1312.0,690.0,3856.0
8162,182.618289,105.0,8137.0,3365.0,-13014.0
8163,182.634174,29.0,352.0,-3920.0,-912.0
8164,182.634174,29.0,400.0,-272.0,3840.0
8165,182.66542800000002,30.0,-1200.0,754.0,3872.0
8166,182.68078100000002,105.0,8242.0,3438.0,-13409.0
8167,182.712018,29.0,352.0,-3936.0,-960.0
8168,182.712018,29.0,320.0,-352.0,3936.0
8169,182.72789200000003,30.0,-1232.0,786.0,3936.0
8170,182.77466900000002,30.0,-1152.0,914.0,4032.0
8171,182.790161,29.0,272.0,-384.0,3936.0
8172,182.805959,30.0,-1312.0,738.0,3840.0
8173,182.83724500000002,29.0,400.0,-3872.0,-1120.0
8174,182.83724500000002,105.0,7964.0,3556.0,-13208.0
8175,182.852609,105.0,8207.0,3708.0,-13266.0
8176,182.852609,29.0,400.0,-3968.0,-1104.0
8177,182.86850800000002,29.0,272.0,-240.0,3920.0
8178,182.883857,30.0,-1296.0,866.0,4016.0
8179,182.91542600000002,30.0,-1264.0,674.0,3920.0
8180,182.962296,105.0,8106.0,3692.0,-12925.0
8181,182.977766,29.0,304.0,-400.0,4032.0
8182,182.977766,29.0,368.0,-3872.0,-992.0
8183,183.040447,30.0,-1216.0,754.0,3856.0
8184,183.071571,105.0,8271.0,3654.0,-13608.0
8185,183.071571,30.0,-1216.0,738.0,3824.0
8186,183.118177,105.0,8028.0,3334.0,-13033.0
8187,183.118177,29.0,336.0,-3936.0,-912.0
8188,183.13405500000002,29.0,352.0,-336.0,4032.0
8189,183.165053,30.0,-1168.0,706.0,3904.0
8190,183.227852,105.0,8244.0,3692.0,-13379.0
8191,183.227852,30.0,-1200.0,754.0,3936.0
8192,183.258732,29.0,320.0,-3904.0,-928.0
8193,183.258732,105.0,8138.0,3642.0,-12798.0
8194,183.27465600000002,29.0,368.0,-368.0,3984.0
8195,183.32165400000002,30.0,-1312.0,706.0,3968.0
8196,183.33711000000002,30.0,-1264.0,658.0,3856.0
8197,183.352753,105.0,8079.0,3554.0,-13239.0
8198,183.368311,29.0,416.0,-3920.0,-1104.0
8199,183.38396,29.0,400.0,-240.0,3952.0
8200,183.41529500000001,30.0,-1264.0,706.0,3952.0
8201,183.501134,29.0,400.0,-4016.0,-960.0
8202,183.501134,105.0,8020.0,3540.0,-13334.0
8203,183.51255600000002,29.0,384.0,-176.0,3808.0
8204,183.528187,30.0,-1232.0,642.0,3936.0
8205,183.559715,30.0,-1216.0,706.0,3952.0
8206,183.575093,105.0,8241.0,3579.0,-13167.0
8207,183.60632900000002,30.0,-1296.0,674.0,3904.0
8208,183.622216,29.0,352.0,-3856.0,-960.0
8209,183.622216,105.0,8123.0,3657.0,-13584.0
8210,183.637574,29.0,432.0,-272.0,4080.0
8211,183.653459,30.0,-1248.0,706.0,3984.0
8212,183.684705,29.0,384.0,-3840.0,-1040.0
8213,183.684705,105.0,8189.0,3410.0,-13396.0
8214,183.731309,29.0,352.0,-384.0,3888.0
8215,183.778443,105.0,8244.0,3484.0,-13125.0
8216,183.80959700000002,29.0,368.0,-304.0,3952.0
8217,183.80959700000002,29.0,352.0,-3968.0,-1008.0
8218,183.824994,105.0,8246.0,3707.0,-13230.0
8219,183.84061100000002,29.0,320.0,-3904.0,-976.0
8220,183.85628300000002,29.0,304.0,-336.0,4048.0
8221,183.85628300000002,30.0,-1216.0,786.0,4000.0
8222,183.887527,105.0,8037.0,3597.0,-13366.0
8223,183.903397,29.0,352.0,-3856.0,-912.0
8224,183.903397,29.0,384.0,-3904.0,-960.0
8225,183.91878,29.0,320.0,-256.0,4016.0
8226,183.91878,30.0,-1264.0,690.0,3968.0
8227,183.965632,29.0,336.0,-3952.0,-976.0
8228,183.965632,105.0,8064.0,3477.0,-13046.0
8229,183.965632,29.0,352.0,-416.0,3968.0
8230,183.99716800000002,30.0,-1264.0,834.0,3920.0
8231,184.012773,105.0,8181.0,3547.0,-13796.0
8232,184.02812200000002,29.0,480.0,-3888.0,-976.0
8233,184.02812200000002,29.0,320.0,-240.0,3968.0
8234,184.10648500000002,30.0,-1200.0,738.0,3936.0
8235,184.137732,105.0,8035.0,3590.0,-13170.0
8236,184.137732,29.0,416.0,-3936.0,-992.0
8237,184.153098,30.0,-1264.0,530.0,4016.0
8238,184.168775,29.0,384.0,-336.0,3968.0
8239,184.168775,29.0,304.0,-3840.0,-1056.0
8240,184.168775,105.0,8049.0,3527.0,-13675.0
8241,184.21589500000002,30.0,-1232.0,690.0,3904.0
8242,184.26275900000002,105.0,8072.0,3506.0,-13290.0
8243,184.27831400000002,29.0,400.0,-3888.0,-1104.0
8244,184.27831400000002,29.0,320.0,-320.0,4016.0
8245,184.309255,30.0,-1216.0,770.0,3776.0
8246,184.309255,29.0,320.0,-352.0,3888.0
8247,184.34055500000002,30.0,-1264.0,738.0,3856.0
8248,184.418921,105.0,8071.0,3583.0,-12892.0
8249,184.418921,29.0,400.0,-3856.0,-1008.0
8250,184.418921,29.0,368.0,-352.0,3888.0
8251,184.45029000000002,105.0,8055.0,3536.0,-12889.0
8252,184.46546400000003,29.0,288.0,-384.0,3920.0
8253,184.46546400000003,29.0,400.0,-3888.0,-1008.0
8254,184.496744,30.0,-1216.0,658.0,4016.0
8255,184.512648,105.0,8392.0,3603.0,-13622.0
8256,184.527994,29.0,288.0,-3824.0,-944.0
8257,184.527994,29.0,352.0,-400.0,3920.0
8258,184.559615,29.0,400.0,-3888.0,-976.0
8259,184.559615,105.0,8209.0,3441.0,-13366.0
8260,184.575204,29.0,272.0,-240.0,4016.0
8261,184.606095,30.0,-1216.0,818.0,3952.0
8262,184.62195,105.0,8030.0,3438.0,-13429.0
8263,184.62195,29.0,384.0,-3936.0,-1040.0
8264,184.63733900000003,29.0,320.0,-288.0,4000.0
8265,184.66859300000002,30.0,-1248.0,546.0,3936.0
8266,184.68445,105.0,8101.0,3556.0,-13345.0
8267,184.700118,29.0,416.0,-3920.0,-976.0
8268,184.71561400000002,29.0,288.0,-224.0,3952.0
8269,184.73136000000002,30.0,-1296.0,722.0,3920.0
8270,184.762269,105.0,8195.0,3604.0,-13444.0
8271,184.77828300000002,29.0,352.0,-272.0,4064.0
8272,184.77828300000002,29.0,384.0,-3936.0,-944.0
8273,184.80937500000002,105.0,8232.0,3601.0,-13286.0
8274,184.82507700000002,29.0,352.0,-3888.0,-928.0
8275,184.82507700000002,29.0,256.0,-208.0,3840.0
8276,184.856066,30.0,-1232.0,754.0,3952.0
8277,184.87188,105.0,8105.0,3378.0,-13187.0
8278,184.887288,29.0,384.0,-3920.0,-864.0
8279,184.903222,29.0,368.0,-416.0,3968.0
8280,184.934143,30.0,-1296.0,706.0,3920.0
8281,184.95006800000002,105.0,7941.0,3569.0,-13224.0
8282,184.965349,29.0,384.0,-320.0,3984.0
8283,184.965349,29.0,352.0,-3968.0,-1008.0
8284,185.01225100000002,29.0,368.0,-3920.0,-912.0
8285,185.01225100000002,105.0,8211.0,3532.0,-13189.0
8286,185.01225100000002,29.0,384.0,-320.0,3840.0
8287,185.043494,30.0,-1296.0,786.0,3856.0
8288,185.090357,29.0,272.0,-288.0,4080.0
8289,185.090357,105.0,8173.0,3340.0,-13129.0
8290,185.090357,29.0,336.0,-3952.0,-976.0
8291,185.106242,30.0,-1232.0,626.0,3984.0
8292,185.13749,105.0,8173.0,3507.0,-13278.0
8293,185.184427,29.0,464.0,-3920.0,-1056.0
8294,185.19996400000002,29.0,464.0,-368.0,4176.0
8295,185.19996400000002,30.0,-1216.0,866.0,4032.0
8296,185.231019,105.0,8164.0,3513.0,-13123.0
8297,185.26219,30.0,-1200.0,642.0,3984.0
8298,185.27814700000002,29.0,352.0,-400.0,4032.0
8299,185.309315,30.0,-1456.0,770.0,3904.0
8300,185.32464000000002,29.0,464.0,-3936.0,-912.0
8301,185.32464000000002,105.0,8143.0,3448.0,-13225.0
8302,185.340559,29.0,336.0,-272.0,4112.0
8303,185.402744,30.0,-1312.0,642.0,3696.0
8304,185.418731,105.0,8210.0,3493.0,-13356.0
8305,185.418731,29.0,352.0,-3952.0,-1200.0
8306,185.434312,29.0,384.0,-192.0,4032.0
8307,185.481108,30.0,-1184.0,738.0,3872.0
8308,185.512142,105.0,7921.0,3594.0,-12992.0
8309,185.52798,29.0,384.0,-336.0,4112.0
8310,185.52798,29.0,400.0,-3888.0,-1088.0
8311,185.57488600000002,30.0,-1200.0,754.0,3968.0
8312,185.63021500000002,105.0,8111.0,3527.0,-13702.0
8313,185.63021500000002,29.0,320.0,-3936.0,-1024.0
8314,185.64271000000002,29.0,304.0,-416.0,4048.0
8315,185.65863000000002,30.0,-1264.0,786.0,3872.0
8316,185.67401500000003,105.0,8095.0,3762.0,-12891.0
8317,185.68988800000002,29.0,384.0,-3920.0,-976.0
8318,185.705238,29.0,416.0,-400.0,4112.0
8319,185.721111,30.0,-1264.0,642.0,3840.0
8320,185.75210800000002,105.0,8071.0,3499.0,-13110.0
8321,185.75210800000002,30.0,-1232.0,658.0,3936.0
8322,185.78331300000002,105.0,8152.0,3654.0,-13376.0
8323,185.799268,105.0,8117.0,3461.0,-12904.0
8324,185.799268,29.0,368.0,-3904.0,-1040.0
8325,185.814593,29.0,416.0,-3856.0,-1152.0
8326,185.814593,29.0,336.0,-304.0,3968.0
8327,185.83049300000002,105.0,8119.0,3506.0,-13253.0
8328,185.877408,29.0,256.0,-3984.0,-1040.0
8329,185.877408,29.0,448.0,-304.0,3984.0
8330,185.955486,30.0,-1296.0,786.0,3920.0
8331,185.97076700000002,30.0,-1296.0,674.0,3888.0
8332,186.04922900000003,105.0,8072.0,3779.0,-13177.0
8333,186.064784,29.0,352.0,-3920.0,-1056.0
8334,186.064784,29.0,320.0,-304.0,3952.0
8335,186.080162,30.0,-1296.0,738.0,3936.0
8336,186.127417,30.0,-1168.0,706.0,3936.0
8337,186.173931,105.0,8147.0,3608.0,-13430.0
8338,186.18956400000002,29.0,352.0,-3920.0,-1088.0
8339,186.25199800000001,29.0,368.0,-384.0,4064.0
8340,186.26789000000002,30.0,-1136.0,818.0,3968.0
8341,186.28323400000002,29.0,288.0,-304.0,3952.0
8342,186.28323400000002,29.0,368.0,-3856.0,-1024.0
8343,186.33010900000002,30.0,-1296.0,706.0,3920.0
8344,186.361351,30.0,-1328.0,722.0,3920.0
8345,186.424104,105.0,8242.0,3623.0,-13142.0
8346,186.424104,29.0,400.0,-3904.0,-816.0
8347,186.43940700000002,29.0,304.0,-336.0,4112.0
8348,186.455295,30.0,-1312.0,722.0,3904.0
8349,186.47093600000002,29.0,320.0,-288.0,3984.0
8350,186.47093600000002,29.0,352.0,-3920.0,-992.0
8351,186.486566,30.0,-1296.0,738.0,4000.0
8352,186.517832,29.0,272.0,-3872.0,-1072.0
8353,186.53317900000002,29.0,304.0,-320.0,3936.0
8354,186.54909500000002,30.0,-1136.0,722.0,3904.0
8355,186.564424,30.0,-1264.0,690.0,3952.0
8356,186.595942,105.0,8158.0,3526.0,-13396.0
8357,186.595942,29.0,288.0,-3920.0,-1008.0
8358,186.61156200000002,30.0,-1232.0,786.0,4016.0
8359,186.642774,105.0,8180.0,3667.0,-13566.0
8360,186.65814300000002,29.0,336.0,-3936.0,-944.0
8361,186.674058,29.0,352.0,-3872.0,-912.0
8362,186.674058,105.0,8139.0,3567.0,-13298.0
8363,186.75218700000002,105.0,8371.0,3481.0,-14041.0
8364,186.75218700000002,29.0,288.0,-3920.0,-928.0
8365,186.76777900000002,29.0,432.0,-288.0,3984.0
8366,186.76777900000002,105.0,8214.0,3688.0,-13030.0
8367,186.78311000000002,29.0,320.0,-3936.0,-992.0
8368,186.78311000000002,29.0,368.0,-384.0,4016.0
8369,186.814358,30.0,-1296.0,706.0,4032.0
8370,186.83025600000002,105.0,8203.0,3596.0,-13355.0
8371,186.877111,29.0,320.0,-4000.0,-976.0
8372,186.877111,29.0,352.0,-288.0,3984.0
8373,186.923988,30.0,-1152.0,786.0,4000.0
8374,186.955128,29.0,400.0,-4032.0,-944.0
8375,186.955128,105.0,8186.0,3723.0,-13048.0
8376,186.970851,29.0,368.0,-320.0,3952.0
8377,186.986194,30.0,-1264.0,642.0,3856.0
8378,187.01767900000002,105.0,8215.0,3420.0,-12947.0
8379,187.01767900000002,29.0,384.0,-3936.0,-1040.0
8380,187.033052,29.0,336.0,-288.0,3984.0
8381,187.064589,30.0,-1264.0,658.0,3968.0
8382,187.079922,105.0,8181.0,3490.0,-13354.0
8383,187.095795,29.0,432.0,-3920.0,-928.0
8384,187.095795,105.0,8133.0,3429.0,-13018.0
8385,187.111443,29.0,320.0,-3936.0,-976.0
8386,187.111443,29.0,384.0,-320.0,3984.0
8387,187.12679400000002,30.0,-1216.0,754.0,3888.0
8388,187.236467,29.0,320.0,-288.0,3984.0
8389,187.267649,30.0,-1232.0,658.0,3792.0
8390,187.28299600000003,105.0,8358.0,3573.0,-13441.0
8391,187.28299600000003,29.0,320.0,-3840.0,-960.0
8392,187.298912,29.0,368.0,-256.0,3904.0
8393,187.329859,30.0,-1200.0,594.0,3952.0
8394,187.345749,30.0,-1328.0,754.0,3824.0
8395,187.37672500000002,30.0,-1280.0,674.0,3840.0
8396,187.40830300000002,105.0,8155.0,3585.0,-13531.0
8397,187.40830300000002,29.0,352.0,-3888.0,-1008.0
8398,187.42358900000002,30.0,-1232.0,674.0,3936.0
8399,187.47079300000001,105.0,8194.0,3756.0,-13206.0
8400,187.47079300000001,29.0,416.0,-3856.0,-1040.0
8401,187.486082,29.0,384.0,-368.0,3968.0
8402,187.51731800000002,30.0,-1232.0,754.0,3872.0
8403,187.54886100000002,105.0,8460.0,3739.0,-13405.0
8404,187.564183,29.0,304.0,-368.0,3968.0
8405,187.564183,29.0,416.0,-3856.0,-784.0
8406,187.58008500000003,30.0,-1008.0,818.0,3936.0
8407,187.611323,29.0,320.0,-320.0,3872.0
8408,187.626966,30.0,-1216.0,738.0,3760.0
8409,187.642683,105.0,8112.0,3569.0,-13332.0
8410,187.658241,29.0,368.0,-3920.0,-1056.0
8411,187.658241,29.0,288.0,-256.0,4000.0
8412,187.67373,30.0,-1296.0,530.0,3920.0
8413,187.70478,105.0,8218.0,3536.0,-13190.0
8414,187.70478,29.0,432.0,-3888.0,-992.0
8415,187.720662,29.0,448.0,-352.0,3888.0
8416,187.736017,30.0,-1296.0,706.0,4096.0
8417,187.767596,105.0,8236.0,3515.0,-13396.0
8418,187.78315400000002,29.0,400.0,-3872.0,-976.0
8419,187.78315400000002,29.0,336.0,-304.0,3984.0
8420,187.798502,30.0,-1376.0,658.0,3888.0
8421,187.81440500000002,30.0,-1200.0,786.0,4000.0
8422,187.829746,29.0,368.0,-3936.0,-960.0
8423,187.829746,105.0,8065.0,3631.0,-12964.0
8424,187.87693800000002,29.0,352.0,-384.0,3904.0
8425,187.90785400000001,30.0,-1136.0,658.0,4016.0
8426,187.92381,105.0,8226.0,3551.0,-13355.0
8427,187.939106,29.0,400.0,-3856.0,-976.0
8428,187.954747,29.0,384.0,-320.0,3936.0
8429,187.970606,30.0,-1264.0,754.0,3968.0
8430,188.01746100000003,105.0,8323.0,3574.0,-13204.0
8431,188.01746100000003,29.0,384.0,-3904.0,-1088.0
8432,188.095614,30.0,-1280.0,722.0,3872.0
8433,188.126554,29.0,384.0,-3968.0,-976.0
8434,188.126554,29.0,384.0,-416.0,3984.0
8435,188.173415,30.0,-1232.0,690.0,3888.0
8436,188.22051100000002,105.0,8144.0,3669.0,-13287.0
8437,188.22051100000002,29.0,352.0,-3856.0,-1088.0
8438,188.22051100000002,29.0,352.0,-464.0,4064.0
8439,188.32989500000002,30.0,-1408.0,658.0,3904.0
8440,188.39211200000003,105.0,8229.0,3571.0,-13079.0
8441,188.407933,29.0,368.0,-3824.0,-1088.0
8442,188.407933,29.0,400.0,-416.0,3936.0
8443,188.438983,105.0,8047.0,3554.0,-13345.0
8444,188.470225,29.0,336.0,-3904.0,-1104.0
8445,188.470225,29.0,304.0,-272.0,4000.0
8446,188.48611200000002,30.0,-1200.0,786.0,3872.0
8447,188.50146700000002,105.0,8049.0,3318.0,-12936.0
8448,188.517355,29.0,384.0,-3968.0,-1152.0
8449,188.517355,29.0,384.0,-368.0,3936.0
8450,188.53270500000002,30.0,-1264.0,706.0,3888.0
8451,188.57957900000002,105.0,8150.0,3884.0,-12649.0
8452,188.59551900000002,29.0,304.0,-3888.0,-1008.0
8453,188.59551900000002,29.0,288.0,-304.0,3984.0
8454,188.61077300000002,30.0,-1232.0,786.0,3920.0
8455,188.642017,105.0,8168.0,3618.0,-13331.0
8456,188.72044300000002,105.0,8130.0,3709.0,-13172.0
8457,188.736064,29.0,368.0,-400.0,3968.0
8458,188.736064,29.0,272.0,-3952.0,-1024.0
8459,188.751712,30.0,-1200.0,674.0,3904.0
8460,188.78291900000002,105.0,8173.0,3464.0,-12972.0
8461,188.79828,29.0,352.0,-3856.0,-1264.0
8462,188.79828,29.0,496.0,-288.0,4048.0
8463,188.814154,30.0,-1312.0,610.0,4016.0
8464,188.876708,105.0,8138.0,3686.0,-13248.0
8465,188.89195800000002,29.0,352.0,-3888.0,-1008.0
8466,188.907618,29.0,368.0,-304.0,3984.0
8467,188.923508,30.0,-1168.0,722.0,3920.0
8468,188.93886600000002,105.0,8203.0,3629.0,-13327.0
8469,188.95448100000002,29.0,320.0,-3824.0,-1024.0
8470,188.95448100000002,29.0,400.0,-336.0,4016.0
8471,188.97038600000002,30.0,-1312.0,770.0,3920.0
8472,189.03259,105.0,8286.0,3413.0,-13230.0
8473,189.09537300000002,29.0,384.0,-3888.0,-896.0
8474,189.09537300000002,29.0,352.0,-320.0,4000.0
8475,189.11090000000002,30.0,-1232.0,898.0,3984.0
8476,189.126317,105.0,8442.0,3598.0,-13430.0
8477,189.14194700000002,29.0,400.0,-3936.0,-1152.0
8478,189.14194700000002,29.0,304.0,-256.0,3936.0
8479,189.173457,105.0,8039.0,3688.0,-12959.0
8480,189.173457,30.0,-1264.0,770.0,3984.0
8481,189.220321,29.0,384.0,-3904.0,-816.0
8482,189.220321,105.0,8197.0,3568.0,-13369.0
8483,189.235666,29.0,432.0,-400.0,3952.0
8484,189.251595,30.0,-1200.0,706.0,4128.0
8485,189.28279700000002,105.0,8227.0,3332.0,-13364.0
8486,189.32971700000002,29.0,384.0,-3936.0,-992.0
8487,189.40790900000002,29.0,336.0,-304.0,3888.0
8488,189.423417,30.0,-1264.0,786.0,3904.0
8489,189.46999100000002,30.0,-1264.0,738.0,3872.0
8490,189.50123100000002,29.0,368.0,-3856.0,-992.0
8491,189.50123100000002,29.0,352.0,-400.0,3904.0
8492,189.51711,30.0,-1264.0,626.0,3920.0
8493,189.54838800000002,105.0,8300.0,3633.0,-13481.0
8494,189.563993,29.0,336.0,-3968.0,-928.0
8495,189.563993,29.0,288.0,-352.0,4000.0
